Zeit [s];y
;-
0;1
0;"06EDFF"
13.500000;5.000082
13.510000;5.000073
13.520000;5.000065
13.530000;5.000058
13.540000;5.000052
13.550000;5.000047
13.560000;5.000043
13.570000;5.000040
13.580000;5.000037
13.590000;5.000034
13.600000;5.000032
13.610000;5.000030
13.620000;5.000028
13.630000;5.000027
13.640000;5.000026
13.650000;5.000025
13.660000;5.000024
13.670000;5.000023
13.680000;5.000022
13.690000;5.000022
13.700000;5.000021
13.710000;5.000021
13.720000;5.000020
13.730000;5.000020
13.740000;5.000020
13.750000;5.000019
13.760000;5.000019
13.770000;5.000019
13.780000;5.000019
13.790000;5.000019
13.800000;5.000018
13.810000;5.000018
13.820000;5.000018
13.830000;5.000018
13.840000;5.000018
13.850000;5.000018
13.860000;5.000018
13.870000;5.000018
